,population,citizens,6696,1,7,Member-Collection,The report looks at past and future of booming population of senior citizens.
 A collective name.,raffle,turkeys,7061,1,7,Member-Collection,"The farm takes on the raffle of turkeys in July, when they're just one day old, until they're slaughtered in December."
,suffocation,shock,5086,0,0,Cause-Effect,"The slow suffocation of the cells swiftly cause unconsciousness and shock, soon followed by death."
,painting,wall,1363,0,4,Entity-Origin,"This system proved to be effective during the earthquake, only one large painting fell from an interior wall which apparently took an unusually strong jolt."
" (a), (d) satisfied",writer,paragraph,2646,1,2,Product-Producer,The writer has dropped the quotation into the paragraph without making any connection between it and the claim.
" prototypical example, the ewer has the cover in it",cover,ewer,231,0,3,Content-Container,A conical cover preserved in a ewer in Athens accords extremely well with the form of these vessels.
,system,lines,315,1,6,Component-Whole,"The Aroon indicator system consists of two lines, 'Aroon(up)' and 'Aroon(down)'."
,disappointment,purchase,5101,1,0,Cause-Effect,"In these cases, the disappointment from the purchase is not forgotten over time, but rather accumulates."
 A collective name.,unkindness,ravens,1380,1,7,Member-Collection,"The most famous unkindness of six ravens at the Tower of London are employees, kept on staff at the expense of the British government."
,emails,right party members,2728,0,1,Instrument-Agency,Stolen emails were used by the right party members to deny science.
 in an abstract way the country is built/founded/produced by the father,country,father,33,0,2,Product-Producer,The silver-haired author was not just laying India's politician saint to rest but healing a generations-old rift in the family of the country's founding father.
,inhibition,movement,7321,1,0,Cause-Effect,"After several years of self-observation, Alexander began to teach his method of conscious inhibition through manual facilitated movement."
 modality is outside,danger,fuel,5402,0,4,Entity-Origin,"The real danger comes from fossil fuel firms that, like big tobacco corporations decades ago, know full well the lethal potential of their products."
,corpses,wrappings,1750,0,5,Entity-Destination,The corpses were then placed in cotton cloth wrappings and put inside of a wooden case that was put inside of another case that was decorated with details of their life and a mask of their face.
 It's not clear whether the lengths are the topic.,Laws,lengths,5778,0,8,Message-Topic,Laws often refer to blade lengths and styles to define tools with useful purposes.
,castle,gatehouses,5334,1,6,Component-Whole,"Beyond its guardtowers, the castle had two gatehouses, a barbican and a tall tower in the castle's inner ward."
,course,water,1105,-1,9,Member-Collection,After mile 17 the course went away from the water and onto streets with trees.
 A law firm (this is the case here) has lawyers as members.,firm,solicitors,5061,1,7,Member-Collection,When I read that an Irish firm of solicitors was named Argue and Phibbs I assumed that this was an urban legend.
 A shape is not a physical object but a state or property of a physical object.,experimenters,shape,7381,-1,9,Entity-Origin,The experimenters designed the shape and size of the enlarged fiber ends so they don't experience the stresses that usually snap fibers and limit a short-fiber composite's performance.
,cat,whiskers,3738,1,6,Component-Whole,Your cat uses these whiskers to judge the size of an opening.
,text messages,outer space,604,0,5,Entity-Destination,These text messages are sent to the outer space.
,shoulderbone,socket,2843,0,4,Entity-Origin,She grabbed your arm and twisted it until the shoulderbone popped out of the socket.
,ethanol,buffer,6137,0,5,Entity-Destination,He added ethanol into the wash buffer.
,founders,TV,6771,0,5,Entity-Destination,Skype founders have moved into a net TV.
,handgrip,firearm,6672,0,6,Component-Whole,A laser sighting device for a firearm comprises a holder adapted to attach to the handgrip of the firearm such that the firearm may be held in a firing position.
 negation and modality are outside,stack,boxes,3741,1,7,Member-Collection,"Yet in Judd's stack of galvanized-iron boxes, all of the units are identical, they are set on the wall and separated, so that none is subordinated to another's weight (and also so that the space around them plays a role in the work equivalent to theirs), and their regular climb -- each of the twelve boxes is nine inches high, and they rest nine inches apart -- suggests an infinitely extensible series, denying the possibility of a crowning summit."
,reaction,temperature,920,1,0,Cause-Effect,"The reaction starts at a rather low temperature ( + 5C), and the calorimeter is run from 40 to 130C."
" (a), (d) satisfied",article,author,1428,0,2,Product-Producer,The views expressed in the article are from the author and are not shared by Nestle.
 (a) is satisfied,bowls,ceramicist,5716,0,2,Product-Producer,Next we stopped by a pine table where an arrangement of cobalt blue knitted bowls by a South African ceramicist complemented a neat stack of chic indigo denim trousers by London's Made in Heaven.
 (a) is satisfied,scrawl,artist,2162,0,2,Product-Producer,It is a scrawl by an artist to portray that which cannot be portrayed even on a canvas as big and large as the heavens.
,Astrophysicists,explanation,3670,1,2,Product-Producer,Astrophysicists have discovered a new explanation for the early composition of our solar system.
,complex,producer,6,-1,9,Member-Collection,This is the sprawling complex that is Peru's largest producer of silver.
,slug,glass envelope,3889,0,5,Entity-Destination,"To prevent rust, etc., the slug C is enclosed in a glass envelope before being sealed into the tap."
,sentence,disease,4163,0,8,Message-Topic,"The second sentence tells us about heart disease, which is an illness of late middle age and old age."
,fortress,walls,3993,1,6,Component-Whole,"The fortress has two layers of walls - the outer wall with the fortress gates, and the inner wall protecting the keep."
,tubes,industry,5582,0,2,Product-Producer,"Fiber cans, tubes, and similar products are, by far, the largest category of products produced by this industry, accounting for $1.76 billion of the industry value of shipments in 2001."
 (a) is satisfied,temple,monks,1677,0,2,Product-Producer,A temple has been built by monks in northeast Thailand who used over a million recycled beer bottles to make the walls and roof.
 designer is to an extend involved in the hotel,designer,hotel,1193,1,2,Product-Producer,144 of those apartments have been personally designed by Giorgio Armani and the tower also boasts the designer's first hotel.
 A prototypical example.,box,controller,7736,1,3,Content-Container,"Among the additional contents of the box were a controller, an audio/video connector, a plug, and quite a few manuals and booklets."
,plump,moorhens,3151,1,7,Member-Collection,"Earlier on our trip, where the seawall between two backyards was missing, Jennifer and I spotted a plump of moorhens living in the void."
 prototypical example,box cutters,box,62,0,3,Content-Container,"The scissors were in a small plastic soap container, next to a bar of soap, and the box cutters were in a box next to a bottle of after-shave lotion."
 violates c.3,city,darkness,5346,-1,9,Product-Producer,The disruption of electricity and telecommunication lines have thrown the city into darkness.
,property,bedrooms,3837,1,6,Component-Whole,"The property comprises of three bedrooms, kitchen, lounge / diner and both a shower room and bathroom."
 prototypical example,machine,cabinet,4921,0,3,Content-Container,"The machine was in a cabinet very similar to the type 'A' machines, and weighed 95 pounds."
,tsunami,earthquake,3212,1,0,Cause-Effect,The tsunami was generated by an unusual type of earthquake that occurs near oceanic trenches.
,material,copy,1180,0,4,Entity-Origin,This material was produced from a microfilm copy of the original document.
 bedrooms are integral and functional parts of the house.,house,bedrooms,7706,1,6,Component-Whole,A house that contains a minimum of three bedrooms and a maximum of seven bedrooms to include the proprietor's bedroom is considered to be a B&B (a Town or Country Home or a Farmhouse).
" A refrigerator is a functional and integral part of the kitchen (of its typical equipment). If we assumed that it is not fixed (easily movable), it could be also treated as located in the kitchen room.",kitchen,refrigerator,7452,1,6,Component-Whole,"The kitchen contents include an ice dispensing refrigerator, ovens, a toaster, and a coffee maker."
 (a) is satisfied,jumper,daughter,3444,0,2,Product-Producer,But here is a jumper sewn by a daughter (Antoinette) for her mother.
,participant,attenuator,2111,1,1,Instrument-Agency,"The babble was adjusted three times by the participant, using an attenuator with a continuously variable unmarked knob."
 dome is not a producer,structure,dome,6779,-1,9,Content-Container,This lowly structure is preserved and protected from decay by having built over it an outer structure surmounted by a great dome of glass.
,paper,comments,4691,1,8,Message-Topic,This paper received positive review comments from the senior editors of the journal and was accepted for December 2005 presentation.
,cete,badgers,5206,1,7,Member-Collection,"Forests are benefited by harboring a cete of badgers, who burrow in the soil, thereby aerating it, which helps root systems to grow through the soil."
,train,station,2742,0,4,Entity-Origin,"As a train moves from station to station, its passengers glimpse different worlds of people."
,cysts,inflammation,1404,1,0,Cause-Effect,The cysts are caused by chronic inflammation of the perichondrium with production of serous fluid between the perichondrium and cartilage.
 prototypical example,hairdryer,desk drawer,4485,0,3,Content-Container,The hairdryer was in the desk drawer.
 Degree programs are creative works.,faculty,programs,7349,1,2,Product-Producer,"To that end the faculty collaboratively designed the credential, certificate, and degree programs to provide you with a sequence of coursework and field experiences that prepares you to not only act like teachers, counselors and administrators, but to think like them as well."
,list,images,226,1,6,Component-Whole,"The list of the 10 Most Beautiful Women posted on the official Web site of the 2009 Australian Open was filled with sleek, thin images."
 (a) is satisfied,book,academic,777,0,2,Product-Producer,A book authored by an obscure Danish academic with little or no expertise in environmental science become an international media event.
,stud,mares,2517,1,7,Member-Collection,Over the years a sound stud of homogenous brood mares has developed.
,war,conquests,6110,0,0,Cause-Effect,The war resulted in other collateral imperial conquests as well.
,provinces,counties,38,1,6,Component-Whole,"The provinces are divided into counties (shahrestan), and subdivided into districts (bakhsh) and sub-districts (dehestan)."
 the rock is not made by the narcs,narcs,rock,4061,-1,9,Instrument-Agency,The narcs planted a rock of cocaine on me when they arrested my buddy with his stash.
 prototypical example,pharmaceutical,capsule,1053,0,3,Content-Container,The weight of the pharmaceutical in a capsule is dependent on the volume of the channel in the dosage plate and the density of the pharmaceutical.
 the technology is not actively involved in the making of the vaccione,vaccine,technology,4898,-1,9,Entity-Origin,They ordered vaccine made with a 50-year-old egg technology rather than experimental methods.
,axis,wheel,5905,0,6,Component-Whole,The axis of the drive wheel of the internal Geneva drive haves a bearing only on one side.
Purpose-Tool,clusters,cosmology,4274,-1,9,Message-Topic,The authors propose galaxy clusters as a tool for cosmology.
 movement,files,folder,4394,0,5,Entity-Destination,"I chose the simplest option: I copied and stored the files in a specific folder, and used them from there."
" (a), (d) satisfied",author,novel,1738,1,2,Product-Producer,From the Pulitzer Prize-winning author of March comes this novel - inspired by a true story - that traces the journey of a rare illuminated manuscript through centuries of exile and war.
,programme,history,1434,0,8,Message-Topic,The final programme detailed the history of Russborough House.
 prototypical example,snake,jar,3239,0,3,Content-Container,"After the snake was in a jar for a few minutes, it ceased the letisimulatory posturing and appeared normal."
 Location,newsroom,developments,3595,-1,9,Entity-Origin,Our newsroom contains the latest developments in UK foreign policy and news on the work of the British Embassy and Consulates around the US.
 prototypical example,machine,suitcase,5949,0,3,Content-Container,This machine was in a suitcase that was the size of a carry-on bag and weighed less than 10 pounds.
,wake,vultures,5724,1,7,Member-Collection,"Two days ago, Adept Garazo sighted a wake of ash vultures circling over the foothills of the Redimeres."
 name is not a product,author,name,3403,-1,9,Content-Container,The author's name gives her work a brand image that informs consumers' choices of literary and artistic works.
" both abstract, which is allowed by b.1",religion,society,5539,0,5,Entity-Destination,This new religion was spread to the society.
,crisis,housing bubble,4630,1,0,Cause-Effect,"The current crisis was caused by the housing bubble, and the primary cause of the housing bubble was the Federal Reserve keeping interest rates at 1 percent."
,smoke,areas,3109,0,5,Entity-Destination,Winds have been blowing smoke from the fire into heavily populated areas.
,outbreak,vaccine,71,1,0,Cause-Effect,The continuing Nigerian outbreak is the biggest ever caused by the vaccine.
 both are abstract,Millions,research,5078,0,5,Entity-Destination,Millions of dollars are poured into research for the innermost recesses of the atom.
 can be infered that the seed is a product of the company,seed,company,6568,0,2,Product-Producer,"Throughout the past decade, Monsanto has been re-making itself as a seed and biotech company, as opposed to one focused on agrochemicals."
,virus,tonsillitis,617,0,0,Cause-Effect,Infectious mononucleosis due to the Epstein-Barr virus causes exudative tonsillitis or pharyngitis in about one-half of cases.
,headache,wine,1035,1,0,Cause-Effect,"However, a headache from wine is often stronger and last longer due to several compounds."
" prototypical example, modality is outside",material,trunk,4597,0,3,Content-Container,The material was in a trunk in a basement and I knew I needed to get it.
 the swimming pool is part of the house's architectural features.,swimming pool,house,7582,0,6,Component-Whole,Woz has outfitted the house with an elaborate swimming pool that extends inside the house by way of an underwater channel.
" e2 is metonymic for ""bullets of the opposite colour""",player,color,1734,1,1,Instrument-Agency,Player one can become white and block all the bullets while player two blasts the boss with the opposite color.
,perturbations,currents,6982,1,0,Cause-Effect,The perturbations caused by the substorm related field-aligned currents are most notable in the east-west deflections of the geosynchronous magnetic field.
,parade,elephants,3450,1,7,Member-Collection,Thousands of drummers and dancers perform in the streets of Kandy accompanied by a parade of ornamented elephants.
 violates b.1,regulator,inquiry,5331,-1,9,Component-Whole,The corporate regulator has been dragged into undertaker's inquiry.
,ring,bag,3065,0,5,Entity-Destination,The diamond ring was dropped into a trick-or-treater's bag.
,eyes,head,3195,0,6,Component-Whole,"The cat's large and prominent eyes are placed well forward on the head and, like the eyes of humans, they face forward."
,call,father,677,0,4,Entity-Origin,The call came from a Minnesota father who said his daughter was in the chapel that day.
,Dizziness,injury,4275,1,0,Cause-Effect,Dizziness was caused by whiplash and head injury.
,series,collections,5166,1,7,Member-Collection,"This series consists of edited collections of essays, some original and some previously published."
,chief executive,corporation,3306,-1,9,Component-Whole,"Some time in 2002, the chief executive of this corporation sought and received board approval to construct a modern training school for its staff."
,member,organisation,6912,0,7,Member-Collection,"Each member takes part in the activity of the whole organisation in the same way as the Organisation is responsible for the revolutionary and political activity of each of its members, since they do not act in the political domain without consulting the organisation."
,programmer,language,104,1,1,Instrument-Agency,A programmer uses a high level language to implement its algorithms.
,roof,house,4710,0,6,Component-Whole,"But she had brought them up to the roof of the house, and hid them with the stalks of flax, which she had laid in order upon the roof."
" questions are Messages, (b) is satisfied",questions,salary,124,0,8,Message-Topic,One of the trickiest questions to answer in an interview relates to salary.
,sloth,bears,3965,1,7,Member-Collection,"During play, I ingested a large sloth of Gummi bears in my efforts to help ward off a potential Jon Lee 10-0 train."
,experiences,interview,3169,1,8,Message-Topic,Kit Hinrichs talks about his experiences in a recent interview for the One Club.
 violates b.1 and c.3,girl,trance,4065,-1,9,Component-Whole,A beautiful young girl is going into blissful trance.
,door,knob,2803,1,6,Component-Whole,"As I was entering the bathroom, I grabbed the door knob and it felt loose and hollow, like cheap crap."
,terrorism,society,638,0,5,Entity-Destination,This outlaw has exported terrorism to our society.
,man,passion,3753,-1,9,Message-Topic,Whitaker had what it took to play the terrifying Ugandan dictator - but the other man convinced him with his passion for the part.
,nose,bloodhound,132,0,6,Component-Whole,The nose of a bloodhound is so good that evidence found by a bloodhound will hold up in matters involving the United States Supreme Court.
,movie,infanticide,6544,0,8,Message-Topic,Hakani is a 30 minute movie alleging the occurrence of infanticide in tribal communities in Brazil.
"The fuel is a raw material, not an active participant.",fuel,gases,7316,1,4,Entity-Origin,"The burning fuel produces exhaust gases, which, when forced out the nozzle, produce thrust, moving the rocket in the other direction."
 the beetle creates the armor,beetle,armor,6571,1,2,Product-Producer,A beetle protects itself by constructing armor made from excrement.
,extinction,climate change,7121,1,0,Cause-Effect,"Polar bears and hippos have joined the ranks of species threatened with extinction from climate change, unregulated hunting and other dangers created by humans."
 Argument -- not message.,pay,dispute,2616,-1,9,Message-Topic,Third year student David Beer is one of those affected by the pay dispute.
 You cannot remove the citations without changing the book.,citations,book,1554,0,6,Component-Whole,Extensive references to scientific literature form an important part of each monograph and over 1800 new citations appear in the book.
,advocates,flame,721,1,1,Instrument-Agency,"Human rights advocates lit a flame to press the international community - especially China - to bring security to Darfur, Sudan."
,money,shop,4716,0,4,Entity-Origin,The money was income from his small retail shop.
" While ""room"" is more a location than a container, in this case we can interpret that remains are really stored/kept in the room.",room,remains,7642,1,3,Content-Container,Eight rooms surround a central square room that contains the mortal remains of Bibi Pari.
 violates c.3,women,situations,2999,-1,9,Cause-Effect,These trends have thrown women into totally inhibiting situations.
 I assume here that the debate takes a physical form of speeches and writings.,Debate,theory,4871,0,8,Message-Topic,Debate continues to swirl around the theory of evolution Charles Darwin proposed 150 years ago in his groundbreaking book.
" To be in relation to, or have a relation with, does not mean to be a topic of",events,music,7079,-1,9,Member-Collection,"The CCCB is an institution that organizes contemporary cultural events and exhibitions with regard to music, dance, debates and readings."
,profits,inflation,1541,1,0,Cause-Effect,The risks to housing and general corporate profits from inflation were quite clear and the defensive strategy over the long term has paid dividends.
,flotilla,vessels,6632,1,7,Member-Collection,"China has tested Barack Obama early in his presidency, with a flotilla of naval vessels surrounding and harassing a US spy ship in the South China Sea."
 the document is not a producer,products,document,5111,-1,9,Component-Whole,Other standards can apply to products covered by this document.
,religion,country,2331,0,5,Entity-Destination,"Unlike our expectation, this religion is spreading faster into the country."
,apartment,dining room,4787,1,6,Component-Whole,"The apartment has a separate dining room, which can easily be converted into a third bedroom if need be."
 (a) is satisfied,record,quartet,3706,0,2,Product-Producer,"Let It Be, the third full-length record by the now long-defunct Minnesota quartet, was released at the tail end of 1984."
,water,ears,4540,0,5,Entity-Destination,"The Police has beaten him up, poured water into his ears and nose, and stuffed a shoe in his mouth."
,supplies,families,3542,0,5,Entity-Destination,Essential supplies are being delivered to conflict-affected families in Yemen.
 Bond refers to the process of binding.,bond,agents,2753,-1,9,Entity-Origin,The theory in possession about leather-making shows that penetration and bond of tanning agents are supplement each other during the tanning process.
 Acceptable if subculture means a community. The same in the next one.,subculture,folksingers,5446,1,7,Member-Collection,"His work presented a new, spontaneous, unpolished style, which appealed to a subculture of folksingers, hipsters, mystics, and writers of 50s Cold War America where conformity and witchhunts sought to impose straitjacket freedom."
 modality is outside,quote,spot,6998,0,5,Entity-Destination,Pee Dee Academy girls basketball coach Jerry Coleman placed the quote in a spot where he was sure all of his players could see it.
,school,fish,4560,1,7,Member-Collection,"The school of fish mentioned in the title poem of this book live at the bottom of the sea, but are somehow addicted to light."
,Anger,aggressions,5997,0,0,Cause-Effect,Anger leads to aggressions towards colleagues.
 (a) is satisfied,cement,factory,1182,0,2,Product-Producer,Dominicans have been protesting against the proposed construction of a cement factory in the protected area of Los Haitises National Park.
 the reviewer is not a producer,book,reviewer,5941,-1,9,Entity-Destination,The principal hazard facing the publisher with respect to reviews is getting panned by an honest book reviewer or scammed by a phony book reviewer.
" prototypical example, modality is outside",pack,CD,6819,1,3,Content-Container,The pack contained a CD which held a range of resource information sheets and some presentations that could be integrated into your training packages.
,viruses,illness,6608,0,0,Cause-Effect,Up to 85% of viruses that cause respiratory illness are identified by the technology.
,oven,conveyor,587,1,6,Component-Whole,This oven has a flat belt conveyor with three zones and complete controls.
,book,identity,1844,0,8,Message-Topic,The book created a picture of social and religious identity.
 The light bulb may be considered as an integral part of the lighting system of the house.,house,light bulb,7555,1,6,Component-Whole,This represents a house that contains a light bulb and an airconditioner.
,floorboard,bamboo,7189,-1,9,Instrument-Agency,"A pop-up roll cage and active headrests aim to protect occupants during a rollover, and the floorboard is made from bamboo and aluminum."
,passion,correspondence,5193,1,8,Message-Topic,Their passion was reflected in the correspondence they kept.
,mast,ship,5644,0,6,Component-Whole,"The mast of the ship, part of a waterfront memorial in Portland, had fallen into disrepair, tarnishing the image of the once-proud ship."
" This is a mental state, and nothing suggests its verbalisation. Restriction (b).",concern,economy,2499,-1,9,Entity-Destination,Data shows that public concern about the economy has moved into the top five issues facing the country.
,acetonitrile,phosphorus pentoxide,4769,0,4,Entity-Origin,Reagent-grade acetonitrile is distilled from phosphorus pentoxide immediately before use.
 In this sentence the mincab company does not produce the minicabs but it uses them.,minicab,company,7981,-1,9,Entity-Origin,"This is incorrect, and when a minicab company uses the word taxi on their livery it can lead to prosecution by the local government body."
,cocaine,mortality,5867,0,0,Cause-Effect,"Higher doses of cocaine cause convulsions, severe maternal weight loss and increased maternal mortality."
,shrinkage,years,7111,-1,9,Entity-Origin,The centre and right images show progressive shrinkage after two and four years.
,drug,microcapsules,2306,0,4,Entity-Origin,The drug release from the microcapsules was diffusion controlled.
,windsurfers,control,6013,-1,9,Component-Whole,It is exciting to see the windsurfers conquer the water body with their impressive control and skills.
,division,swordsmen,1179,1,7,Member-Collection,"Near Bailli, a division of veteran swordsmen proved its valor and killed a division of medieval infantry with minimal losses."
,entrance,supermarket,3281,0,6,Component-Whole,One of the guards at the entrance of the supermarket said it had been the same scenario on Saturday with a long queue for sugar being the order of the day.
 (a) is satisfied,book,survivor,2304,0,2,Product-Producer,The book by the death-march survivor constitutes the basis of the case.
,acids,spot,5358,-1,9,Cause-Effect,"After some time, the acids caused a white spot on the tooth where they dissolved some of the enamel."
,nasal cavity,birds,186,0,6,Component-Whole,"The nasal cavity of birds contains turbinates (Bang 1971), cartilaginous structures that are thought to have as one of their functions water recovery from air."
,virus,children,6455,0,5,Entity-Destination,"As the winter is coming, the virus is rapidly spreading into young children and elderly people."
,ream,papers,2903,1,7,Member-Collection,"A spokeswoman for OneWest Bank acknowledged that an official, confronted with a ream of foreclosure papers, had mistakenly signed for two different banks -- just as the Deutsche Bank official did."
,document,journalist,6939,0,5,Entity-Destination,Someone leaked the secret document to a journalist.
,eruption,flows,2923,0,0,Cause-Effect,"The eruption resulted in massive lahar flows (a mixture of ash, lava, rock and water), primarily in the Rio Montana and Marker watersheds."
,fruit,oil,5494,1,4,Entity-Origin,This item is orange fruit oil and is used in the creation and/or manufacturing of fragrance and flavor concentrates of all types.
,spring,gravimeter,2459,0,6,Component-Whole,The spring of the gravimeter must extend some more to accommodate the larger weight.
,pitying,turtledoves,1808,1,7,Member-Collection,There's a pitying of turtledoves cooing to their mate.
,infection,pathogens,4538,1,0,Cause-Effect,NGU (NonGonococcal Urethritis) is an infection of the urethra caused by pathogens ( germs ) other than gonorrhea.
,toys,future,326,0,4,Entity-Origin,They have also taken a very personal story about one family and a box of toys from the future and turned it into an epic story in which childlike innocence saves the human race.
,wood,bonfire,880,0,5,Entity-Destination,"In the evening, he threw wood into the bonfire."
,clothing,eras,3699,0,4,Entity-Origin,"Hand-stitched with fabric and clothing from different eras of her life, this quilt is imbued with meaning and memory."
,water,solution,2546,0,4,Entity-Origin,The water was distilled from an alkaline permanganate solution in an all Pyrex still.
 prototypical example,bug buddies,jug,6152,0,3,Content-Container,One of the soft baby toys were four bug buddies in a jug with a mesh-top lid.
 prototypical example,suitcase,things,5761,1,3,Content-Container,A suitcase with his things in it was on the doorstep.
" None of the nine relations holds. It's a metaphorical location, perhaps.",wine,hands,7950,-1,9,Entity-Origin,"Retailers have done their bit to put wine in the hands of the masses, to make it more accessible to the wider UK public."
,knowledge,recruits,21,0,4,Entity-Origin,"Their knowledge of the power and rank symbols of the Continental empires was gained from the numerous Germanic recruits in the Roman army, and from the Roman practice of enfeoffing various Germanic warrior groups with land in the imperial provinces."
,information,works,2869,0,8,Message-Topic,"Musica International, with its Musicanet website, is a database containing information on over 150'000 works of the international chorale repertoire."
,surges,lightning,976,1,0,Cause-Effect,"Voltage surges or spikes are caused by lightning, short circuits, power company equipment problems, and inductive spikes, among many other causes."
" Participation, not belonging.",meeting,shareholders,279,-1,9,Entity-Origin,"A special meeting of the shareholders of Lydia Diamond was held on December 23rd, 2009 and the Sale was approved by the shareholders."
 A metonymic use. An orchard can be regarded as a specific type of forest.,orchard,plums,1092,1,7,Member-Collection,"I once had a mixed orchard of plums, sweet cherries, apricots, tart cherries, peaches and apples."
,terror,protagonist,7660,-1,9,Entity-Origin,'The Incredible Shrinking Man' follows Matheson's novel and effectively captures the terror of the protagonist as he shrinks to oblivion.
 implicit usage.,jimmy,burglar,7803,0,1,Instrument-Agency,The test is made by inserting the end of a jimmy or other burglar's tool and endeavouring to produce impressions similar to those which have been found on doors or windows.
,scientists,binoculars,5919,1,1,Instrument-Agency,The scientists and monitored the depth while studying the narrows through binoculars.
" It's to do with light reflected, not fish collected.",glint,goldfish,1527,-1,9,Instrument-Agency,"In the open air of the Sanz hotel, amid the music of the fountain and the glint of the goldfish, I almost forgot my nationality and imagined myself a great Spanish grandee, residing in an ancient Spanish mansion, and, no doubt, unconsciously adopted something of the stately walk and conversation suited to the part."
,message,warning,5319,0,6,Component-Whole,Often the message includes a warning regarding a problem related to related to the recipient's account.
,throng,foes,342,1,7,Member-Collection,I bore my chalice safely through a throng of foes.
,assemblies,interface,2366,-1,9,Member-Collection,The size of the assemblies grows from the byssus substrate interface to the transition layer.
,cattle,farm,2215,-1,9,Content-Container,John Chaney is found home on the range herding cattle on his Clarksburg farm.
,Geodiversity,objective,916,0,5,Entity-Destination,Geodiversity has been added into the objective.
,name,saying,5669,0,4,Entity-Origin,The name of the method comes from an Arabic saying.
 the editor does not produce the book,book,editor,3818,-1,9,Member-Collection,"A third book was requested by the editor, E.L. Doctorow but he changed jobs before the manuscript was completed."
,risk,loss,7493,1,0,Cause-Effect,Companies face big risk from loss of key employees.
" (a), (d) satisfied",painter,marks,7000,1,2,Product-Producer,"The painter's marks represent the story of a hunt or a great war, my symbols represent the story of a problem and its solution."
,devastation,asteroid,6860,1,0,Cause-Effect,"Thus previous scientific estimates had overstated the devastation caused by the asteroid, since topographic and ecologic factors contributing to the result had not been taken into account."
 installation as a power source.,installation,motor,2349,0,1,Instrument-Agency,The installation powered a 100 horsepower (75 kW) synchronous motor at Telluride.
 Measure.,room,square feet,7482,-1,9,Cause-Effect,"The conference center has at least one dedicated main conference room that contains a minimum of 1,000 square feet."
 b.4. -. Temporal destination.,country,century,796,0,5,Entity-Destination,This developing country has moved into the 21st century.
,shelf,refrigerator,2175,0,6,Component-Whole,Uncooked steak is placed on the top shelf of the refrigerator and uncovered roast chicken on the bottom shelf.
,designer,tool,3353,1,1,Instrument-Agency,The game designer also uses a very specific tool for his work.
,automaton,state,7104,-1,9,Member-Collection,"The automaton starts in the initial state, reads input character by character and changes state according to the program"
,obstruction,ablation,6931,-1,9,Entity-Origin,We report the second case of ureteropelvic junction obstruction after radiofrequency ablation that resulted in nephrectomy.
,presentation,identity,5022,-1,9,Message-Topic,The presentation of the data is rooted in an identity in which a nation's saving is equal to domestic investment plus net foreign investment.
,paddle,microaccelerometer,479,0,6,Component-Whole,The paddle of the microaccelerometer is designed symmetric with respect to the direction of the beam.
,system,robot,3824,0,6,Component-Whole,"The safety control system of the cooperative robot has size limitations, and all power is derived from onboard batteries."
 modality is outside,pile,rocks,3931,1,7,Member-Collection,He walked me over to an immense pile of rocks -- someone had broken down a stone wall -- and told me to move them to the back of the church courtyard across the street.
" prototypical example, the marihuana is inside the suitcase, modality is outside",suitcase,marihuana,661,1,3,Content-Container,A suitcase full of marihuana was found by the pilot of a searching helicopter near the side of the road at a place where tire tracks could be observed pulling off the edge of the road.
 A prototypical example.,flask,broth,7154,1,3,Content-Container,The conventional way to grow bacteria is to inoculate a flask that contains a broth of nutrients.
,coolant,oil,6015,0,5,Entity-Destination,The head gasket leaked coolant into the oil.
,argumentation,speed,5143,0,8,Message-Topic,There was also some argumentation between the co-pilot and the pilot and captain relating with the speed and flaps.
,astronomy,book,1175,1,8,Message-Topic,"Sun astronomy is explored in this book with large type, full-page color photos, and a word list for young readers."
,drill,dentist,7703,0,1,Instrument-Agency,The drill enables the dentist to accomplish these procedures quickly and reduces the trauma to oral tissues.
,book,tales,6330,1,6,Component-Whole,"The book contains short tales, it is regarded as the first book of juvenile literature."
" as raw material, pieces, parts.",engineers,chips,6403,1,1,Instrument-Agency,"Prior to the 4004, engineers built computers either from collections of chips or from discrete components."
,virus,hard disk,700,0,5,Entity-Destination,The virus is exported to the hard disk.
,wheat,spirits,6252,1,4,Entity-Origin,The first legislation specifically forbidding the production of wheat spirits for anything other than medicinal purposes appeared in 1570.
 the mapmaker is responsible for the building of the atlas,atlas,mapmaker,6189,0,2,Product-Producer,"These maps are from an atlas made by the French mapmaker, Guillaume De L'Isle in about 1740."
 Here restriction (d) applies: e2 is a creative work.,artists,figurines,7401,1,2,Product-Producer,And this means that researchers have lost a valuable lead in their hunt for the artists who created the figurines.
 (a) is satisfied,book,author,3539,0,2,Product-Producer,One downside of the book was that some points in the book the author expanded the book with knowledge that made it a little less interesting.
,trials,matters,5507,0,8,Message-Topic,Such trials were concerned with matters of national importance such as treason.
 factory and parents are not product-producer,parents,factory,5030,-1,9,Message-Topic,"Both her parents wind up accompanying her to the factory, though her mother disapproves of Violet's gum-chewing habit."
,preview,features,3693,0,8,Message-Topic,Our preview below highlights some of the features from lesser known artists.
 prototypical example,bottle,solution,4153,1,3,Content-Container,The Rosewill LCD/plasma screen cleaner came with a bottle full of solution and a cloth and a spray bottle to put the solution in.
 the modality is outside,mixture,container,4753,0,3,Content-Container,We currently store the mixture in a covered container in the refrigerator and we will use it up within a couple of days.
,Parameters,epochs,5254,0,4,Entity-Origin,Parameters were obtained from EEG epochs of 30s.
 prototypical example,bike,crate,6817,0,3,Content-Container,The bike was in a crate on the back of a truck.
